image_name,entity_name,expected_value,extracted_value
71igpctDJEL.jpg,item_weight,4.9 gram,No match found
51Y4CqX9PbL.jpg,item_weight,24.0 gram,No match found
81wXsEADcWL.jpg,item_volume,100.0 millilitre,No match found
61YeXRu2n9L.jpg,item_volume,100.0 millilitre,No match found
61NXqZUUbZL.jpg,item_weight,10.0 kilogram,No match found
71kCK3+dYRL.jpg,item_weight,9.0 milligram,No match found
71vv0twY46L.jpg,item_weight,285.0 gram,No match found
71p4gUM+6eL.jpg,item_weight,130.0 pound,No match found
51CqZIkIkoL.jpg,item_weight,6.0 ounce,No match found
61hVqzMDJEL.jpg,item_weight,4.0 gram,No match found
51SQ+ivMx1L.jpg,voltage,110.0 volt,No match found
812TxwY2dbL.jpg,item_weight,400.0 gram,400g
51eaeqjydzL.jpg,item_weight,400.0 gram,No match found
61Hx3k5VQUL.jpg,item_weight,400.0 gram,No match found
51AIl06xErL.jpg,item_weight,400.0 gram,No match found
61hxZRRWIoL.jpg,item_weight,7.1 gram,No match found
71KmhBftcdL.jpg,item_weight,12.0 ounce,No match found
61KvskXFpJL.jpg,item_weight,2.0 pound,No match found
81fzKK3+R3L.jpg,item_weight,10.0 gram,No match found
81TSAd3X0xL.jpg,item_weight,200.0 gram,No match found
41MCgr8R6kL.jpg,item_weight,80.0 ounce,No match found
41ET6IcSscL.jpg,item_weight,8.0 ounce,No match found
71IllnXceqL.jpg,item_weight,8.0 ounce,No match found
71naSaXWd0S.jpg,voltage,120.0 volt,No match found
61YdzcDSACL.jpg,item_weight,5.5 gram,No match found
51vDRFdK3rL.jpg,item_weight,25.5 gram,25.5g
51Ry653jT-L.jpg,item_weight,8.0 gram,No match found
61itWDDPQnL.jpg,item_weight,23.0 gram,No match found
81SC6oU1pfL.jpg,item_weight,5 kilogram to 20 kilogram,20kg
715OIITUtFL.jpg,item_weight,400 gram,400g
510BsozCCyL.jpg,item_weight,100 gram,No match found
71XaJCWgpSL.jpg,item_weight,4.5 gram,No match found
61HfERFOr1L.jpg,item_weight,1.9 pound,No match found
81wyXLbNYUL.jpg,item_weight,80.0 gram,No match found
61GvLKWbGhL.jpg,item_weight,1.8 gram,1.8g
61yKefcSKvL.jpg,item_weight,31.0 gram,No match found
71D9DYuSnnL.jpg,item_weight,30.0 pound,No match found
51fubdgGc+L.jpg,item_weight,3.6 gram,No match found
619LOkYI7nL.jpg,item_weight,1000.0 milligram,No match found
71dAjlzpasL.jpg,item_weight,1000.0 milligram,No match found
71+gfsln56L.jpg,item_weight,1000.0 milligram,No match found
71W1zLLUj5L.jpg,item_weight,1.75 pound,No match found
51ihtiM8ZLL.jpg,item_weight,13.0 gram,No match found
71CFqzGL22L.jpg,item_weight,78.0 gram,No match found
61NYLhwwOfL.jpg,item_weight,222.0 milligram,222m
71Ry08oppHL.jpg,item_weight,50.0 gram,500g
61cRJ84LSQL.jpg,item_weight,5.0 gram,5.0g
415xCOO9MjL.jpg,item_weight,11.0 gram,No match found
81YmELdFV4L.jpg,wattage,250.0 watt,No match found
71+4NoYfm3L.jpg,voltage,12.0 volt,No match found
8113D1Za6mL.jpg,item_weight,1.1 pound,1 pound
8182ZO2zLuL.jpg,item_weight,13.0 kilogram,No match found
51n+myRW7FL.jpg,item_weight,2.45 pound,No match found
71FuYwawNgL.jpg,item_weight,28.0 gram,No match found
71A0kFgxkbL.jpg,item_weight,11.0 pound,No match found
51NKIUQGpHL.jpg,item_weight,89.0 gram,No match found
612ZAdXg8tL.jpg,item_weight,12.0 ounce,No match found
61wvmnBOzlL.jpg,item_weight,12.0 ounce,No match found
41U81jvU+6L.jpg,wattage,3.0 watt,No match found
51ZOmcxhTyL.jpg,item_weight,20.0 gram,No match found
61I4iI4gbWL.jpg,item_weight,20.0 gram,No match found
51D6tb21WEL.jpg,item_weight,2.5 kilogram,No match found
81tYOaDS9YL.jpg,item_volume,50.0 millilitre,No match found
61AiRXtGakL.jpg,item_weight,0.8 pound,0.8L
71nRp1HayAL.jpg,maximum_weight_recommendation,7.0 kilogram,No match found
81zIJoDLxRL.jpg,item_weight,10.0 ounce,No match found
81YN8sVTBrL.jpg,item_weight,65.0 gram,No match found
815HrOLObIL.jpg,item_weight,65.0 gram,No match found
81R07uwa0cL.jpg,item_weight,65.0 gram,No match found
71Jj6oqqruL.jpg,item_weight,100.0 pound,No match found
715Ye1VvzpL.jpg,item_weight,40.0 pound,No match found
61O+mU9r2iL.jpg,item_weight,100.0 gram,No match found
71j8VWVeoXL.jpg,item_weight,25.0 kilogram,No match found
71NI-EkZcsL.jpg,item_weight,47.0 gram,No match found
71zvXfQdJvL.jpg,wattage,100.0 watt,No match found
71SnDFW7SAL.jpg,wattage,850.0 watt,No match found
61afe7W7xtS.jpg,wattage,60.0 watt,No match found
71fAmhVUm6L.jpg,item_weight,3 gram,No match found
81r9BSvcPqL.jpg,item_weight,3 gram,No match found
61q135tn4AL.jpg,item_weight,500 gram,No match found
61wcFhN662L.jpg,item_weight,500 gram,No match found
41h90lBYR9L.jpg,item_weight,3.52 ounce,No match found
41mgnZyexKL.jpg,item_weight,14.7 gram,No match found
41jkwvRiqLL.jpg,item_weight,100 gram,No match found
416QE5iftvL.jpg,item_weight,100 gram,No match found
61ovpjd2GyL.jpg,item_weight,150 gram,No match found
71vXHv-rssL.jpg,item_weight,300 gram,No match found
711tZjuh38L.jpg,item_weight,300 gram,No match found
517eELKIAdL.jpg,item_weight,100 gram,No match found
71ItD3Peu7L.jpg,item_weight,100 gram,No match found
610iSIXHktS.jpg,item_weight,450 gram,No match found
71wwBIYKorL.jpg,item_weight,2 kilogram,No match found
A185mqMFjNL.jpg,item_weight,3 kilogram to 10 kilogram,No match found
910E1Ms483L.jpg,item_weight,2 kilogram,No match found
519yF2ZXqYL.jpg,item_volume,30.0 millilitre,No match found
719udYtpxIL.jpg,item_weight,165.0 kilogram,No match found
61vZdkBbb2S.jpg,voltage,220.0 volt,No match found
71sCnOs-z7L.jpg,item_weight,1.0 kilogram,No match found
71atnq9QR2L.jpg,item_weight,57.0 kilogram,No match found
61+r9k+TqyL.jpg,item_weight,150.0 gram,No match found
615eBJ0xkDL.jpg,item_weight,150.0 gram,No match found
81YVInwmKAL.jpg,item_weight,200.0 gram,200g
71B7YjgG2AL.jpg,item_weight,200.0 gram,No match found
51xGtZU+F0L.jpg,voltage,110.0 volt,No match found
61YD6MMM5YL.jpg,voltage,220.0 volt,No match found
51BvCIHcgSL.jpg,voltage,220.0 volt,No match found
61UYjkclzaL.jpg,item_weight,0.4 kilogram,0.4KG
61cWMElHoUL.jpg,voltage,5.5 volt,No match found
71x2tLxf86L.jpg,wattage,40.0 watt,No match found
61xu7f6H3vL.jpg,wattage,18.0 watt,No match found
71e0NqMEyPL.jpg,wattage,40.0 watt,No match found
81zUdmBNl+L.jpg,wattage,"[0.0, 40.0] watt",No match found
71qoMhhZZJL.jpg,wattage,18.0 watt,No match found
719JtXsuxbL.jpg,item_weight,300.0 gram,No match found
41aOaPoPFGL.jpg,voltage,11.55 volt,No match found
61vWsUPJlYL.jpg,item_weight,40.0 gram,No match found
613FIo8VaRL.jpg,item_weight,40.0 gram,No match found
61ygMPLHycL.jpg,voltage,500.0 volt,No match found
61zsm9Wx24L.jpg,voltage,4.0 volt,No match found
71x+J7kqPNL.jpg,wattage,250.0 watt,No match found
71x+J7kqPNL.jpg,voltage,36.0 volt,No match found
81EiMKtaldL.jpg,voltage,230.0 volt,No match found
71e6iAjRwBL.jpg,item_weight,95.0 gram,No match found
710WybAX84L.jpg,item_weight,85.0 gram,No match found
81PNG2CST4L.jpg,item_weight,4.0 kilogram,No match found
61MU5VQZHsL.jpg,item_weight,250 gram,No match found
81ZnTQ+4ncL.jpg,item_weight,250 gram,No match found
61EBQhBGK5L.jpg,item_weight,250 gram,No match found
71Cz5aaU8PL.jpg,item_weight,250 gram,250g
81Ae5KkxGzL.jpg,item_weight,250 gram,No match found
81M84GPLP5L.jpg,item_weight,250 gram,No match found
61Z+l8yFGwL.jpg,item_weight,250 gram,No match found
51O0ye8zO5L.jpg,item_weight,10 gram,No match found
611oloLakiL.jpg,item_weight,246 gram,No match found
81K0IMm-V-L.jpg,item_weight,246 gram,No match found
51rP1QoA8GL.jpg,item_weight,25.0 gram,No match found
81tu5D7bQcL.jpg,item_weight,300.0 pound,No match found
71gvWCSRWxL.jpg,maximum_weight_recommendation,600 pound,No match found
81p1waR0IkL.jpg,maximum_weight_recommendation,600 pound,600 L
71qUdfhi5JL.jpg,item_weight,5.0 ounce,No match found
61kFrfEYqVL.jpg,item_weight,0.4 kilogram,0.4KG
71lxQhhfdeL.jpg,item_weight,2 gram,No match found
81f3mtIX9CL.jpg,item_weight,1000 gram,No match found
71mHMQpsdBL.jpg,item_weight,0 gram,No match found
71fXCyi1l7L.jpg,item_weight,4 ounce,No match found
61kHw6hzQoL.jpg,item_weight,12 gram,No match found
61abRXOW+FS.jpg,maximum_weight_recommendation,130 kilogram,130Kg
61MqTXo3eEL.jpg,item_weight,1.0 pound,No match found
717Gy4UgMJL.jpg,item_weight,500.0 milligram,No match found
71e1Pukw9qL.jpg,item_weight,500.0 milligram,No match found
61KLVdGwDDL.jpg,item_weight,500.0 milligram,No match found
71Iku3v-joL.jpg,item_weight,0.21 kilogram,No match found
61Vh1IUjyuL.jpg,voltage,230.0 volt,No match found
71XvGuCEK8L.jpg,item_weight,10.0 kilogram,No match found
71BtuagQxdL.jpg,wattage,108.0 watt,No match found
61YyqGPcdlL.jpg,item_weight,0.4 kilogram,No match found
619vWrUUOPL.jpg,item_weight,68.0 gram,No match found
51CSHgI8y-L.jpg,item_weight,16.5 gram,16.5g
61QD88wk9ML.jpg,item_weight,3.0 gram,No match found
61wF0UJ-DOL.jpg,item_weight,3.0 ounce,No match found
81gl+nmjrHL.jpg,item_weight,4.0 kilogram,No match found
61JdVKrGNNL.jpg,item_weight,"[135.0, 150.0] kilogram",No match found
71O+Gs5Ot-L.jpg,item_weight,23.0 gram,23.0g
81haW8xJglL.jpg,item_weight,350.0 gram,350g
81hQkVPB-IL.jpg,voltage,18.0 volt,No match found
71qX7HjnhuL.jpg,wattage,50.0 watt,No match found
71VCglUkSfL.jpg,item_weight,159.0 pound,No match found
81x7UxPuGBL.jpg,item_weight,"[5.0, 15.0] kilogram",No match found
51Xfq-wnHrL.jpg,item_weight,2.3 gram,2.3g
71PRr+BrE6L.jpg,item_weight,20.2 gram,No match found
61kD9l+pplL.jpg,item_weight,290.0 gram,No match found
615O3N2v6VL.jpg,item_weight,7.0 kilogram,No match found
51Y3V+Kp6EL.jpg,item_weight,3.0 kilogram,No match found
61q886NFZmL.jpg,item_weight,100.0 gram,100 g
51wKCgMTJUL.jpg,item_weight,49.0 kilogram,No match found
71Xip5fJIPL.jpg,item_weight,15.0 kilogram,No match found
71ejuUHIrVS.jpg,item_weight,11.3 kilogram,11.3KG
81ZnQNZeAwL.jpg,item_weight,8 gram,No match found
8113HHv8hkL.jpg,item_weight,63 gram,No match found
71XSg5wDoDL.jpg,item_weight,63 gram,No match found
71tmuIDBuXL.jpg,item_weight,63 gram,No match found
717AkUAaNFL.jpg,item_weight,3.53 ounce,No match found
71OUzL7vEjL.jpg,item_weight,14.5 gram,No match found
71cAGBAnm2L.jpg,item_weight,3.0 pound,No match found
61tUoise1oL.jpg,item_weight,100.0 gram,No match found
41mPYy4f2+L.jpg,item_weight,14.9 gram,14.9g
81+4ptezr9L.jpg,item_weight,3.5 kilogram,5 Kg
51uT0FP+GlL.jpg,item_weight,3.9 gram,3.9 g
71W1xIlx93L.jpg,item_weight,294.0 gram,No match found
71806QopfpL.jpg,voltage,48.0 volt,No match found
61o1GyqdaLL.jpg,voltage,48.0 volt,No match found
919+gTcaxWL.jpg,item_weight,100.0 gram,100g
71NO1ngDSnL.jpg,item_weight,10.0 gram,No match found
61-oZDwZKwL.jpg,item_weight,300.0 gram,300 G
81TUMDKE6LL.jpg,item_weight,2800.0 gram,No match found
71Z6JGtQraL.jpg,item_weight,52.0 gram,No match found
51LAblvJjfL.jpg,item_weight,611.0 gram,611g
71p6D1cE+AL.jpg,voltage,230.0 volt,No match found
4129Wt-CRVL.jpg,item_weight,1.76 gram,1.76g
613KOY4FwSL.jpg,item_weight,100.0 gram,No match found
71MBnW0WCYL.jpg,item_weight,10.0 gram,No match found
81DdUKDd+rL.jpg,voltage,36.0 volt,No match found
61vPBdYakaL.jpg,item_weight,454.0 gram,No match found
71DgqoMjnlL.jpg,item_weight,20.1 gram,20.1g
71IF9r2K7FL.jpg,item_volume,630.0 fluid ounce,No match found
61bz+0XXtLL.jpg,item_weight,5.0 gram,No match found
71LIBFetXAS.jpg,item_weight,8.0 pound,No match found
71tEIulPnnL.jpg,item_weight,169.0 gram,No match found
71OygbHBYZL.jpg,item_weight,1.0 ounce,No match found
71yyB9GWUcL.jpg,item_weight,0.48 kilogram,0.48KG
61+tbsxQghL.jpg,item_weight,20 gram,No match found
6166Nd5vs1L.jpg,item_weight,20 gram,No match found
61XwyPqxv-L.jpg,item_weight,20 gram,No match found
81jF0EvKcCL.jpg,item_weight,20 gram,No match found
61TlEXOgoqL.jpg,item_weight,20 gram,No match found
612AevAH33L.jpg,item_weight,20 gram,No match found
61A9Fa9TeUS.jpg,item_weight,400 gram,No match found
616osSRWcmL.jpg,item_weight,20.0 gram,No match found
71tU92GEt-L.jpg,item_weight,20.0 gram,No match found
61WsHQSpt7L.jpg,item_weight,20.0 gram,No match found
61+hDXKbAoL.jpg,item_weight,20.0 gram,No match found
61HA7FxPiCL.jpg,item_weight,20.0 gram,No match found
71Z+GtmIxdL.jpg,item_weight,20.0 gram,No match found
81RM-5F2WPL.jpg,item_weight,6.0 pound,No match found
71j3rBPck-L.jpg,maximum_weight_recommendation,20.0 ounce,No match found
711vUKfUPML.jpg,item_weight,403.0 gram,No match found
81qpK25yu7L.jpg,item_weight,300.0 gram,No match found
51lLIFTPADL.jpg,item_weight,12.0 ounce,No match found
71gTUbHVi1L.jpg,item_weight,12.0 ounce,No match found
61J7cLdxcGL.jpg,item_weight,12.0 ounce,No match found
71FBlxuDvFS.jpg,item_weight,2.2 pound,No match found
6156zf2vLES.jpg,item_weight,28.0 gram,No match found
71WPthvpGeL.jpg,item_weight,28.0 gram,No match found
61K7DYB2zSL.jpg,item_weight,1.0 ounce,No match found
61-1w6a3VIL.jpg,item_volume,0.051 fluid ounce,No match found
61biD94pAqL.jpg,item_weight,1.23 pound,No match found
61+fCedEefL.jpg,maximum_weight_recommendation,7.0 ton,No match found
61wyzcCNwKL.jpg,item_weight,50.0 gram,No match found
61ztOU1jkOL.jpg,item_weight,50.0 gram,No match found
51fLP0lKSaL.jpg,item_weight,500 gram,No match found
71HhlhK3fyL.jpg,item_weight,500 gram,No match found
617E9ugyK3L.jpg,item_weight,288 pound,No match found
61-eoUJh5PL.jpg,item_weight,3.5 gram,No match found
71kOCq7EdLL.jpg,item_weight,26.0 gram,No match found
51l4Gl63zIL.jpg,item_weight,120 gram,120g
61ExQTySGRS.jpg,item_weight,200 gram,No match found
81zRpGI1udL.jpg,item_weight,8.0 gram,No match found
91L5X8k5NVL.jpg,item_weight,4 pound,No match found
71fjsji87wL.jpg,maximum_weight_recommendation,60 pound,60 l
71UpuPhwGVL.jpg,item_weight,800 gram,800 g
81w9soNyNzL.jpg,item_weight,800 gram,No match found
71K6YtzjwtL.jpg,item_weight,2 kilogram,No match found
719gye5MVkS.jpg,item_weight,159 pound,No match found
71c6nVOCT8L.jpg,item_weight,62 ounce,No match found
81VhK5KBNeL.jpg,item_weight,8 ounce,No match found
817nt15IkUL.jpg,item_weight,8 ounce,No match found
710XkCxhBrL.jpg,item_weight,8.2 kilogram,2 kg
61vRojEbYVL.jpg,item_weight,8.2 kilogram,No match found
41eFdXAEUQL.jpg,item_weight,40.0 gram,No match found
41LQ6o3865L.jpg,item_weight,40.0 gram,No match found
41gJuhXncfL.jpg,item_weight,40.0 gram,No match found
41Tcq7kqQWL.jpg,item_weight,40.0 gram,No match found
41UhWaT+aqL.jpg,item_weight,40.0 gram,No match found
616anKj65OL.jpg,item_weight,3.0 gram,No match found
91eaAHq1EJL.jpg,item_weight,600.0 gram,No match found
9113Nt-rtEL.jpg,item_weight,600.0 gram,No match found
81noDsaS4FL.jpg,item_weight,137.54 gram,No match found
81oRuFKaTeL.jpg,item_weight,137.54 gram,No match found
81BUXzGy4zL.jpg,item_weight,17.54 gram,No match found
819fo-lhWcL.jpg,item_weight,0.15 milligram,0.18 m
51PmAj3FwvL.jpg,item_weight,300.0 gram,300 g
71Mbq7loBpL.jpg,item_weight,2.3 kilogram,No match found
A1a2ZfDLgnL.jpg,voltage,"[220.0, 240.0] volt",No match found
71HwGeJfD2L.jpg,item_weight,3.6 kilogram,3.6 kg
71B+n0fRicL.jpg,item_weight,3.0 kilogram,No match found
41dhDXbf2cL.jpg,item_weight,4.0 gram,No match found
614t0C7H07L.jpg,item_weight,2.6 gram,No match found
61qWRK1zjVL.jpg,voltage,220.0 volt,No match found
61qWRK1zjVL.jpg,wattage,60.0 watt,No match found
61MlKxjxJGL.jpg,wattage,13.0 watt,No match found
61Sfpw2erIL.jpg,item_weight,"[11.0, 25.0] kilogram",No match found
51kW-eLnp2L.jpg,item_weight,"[11.0, 25.0] kilogram",No match found
31oVbuPtMYL.jpg,wattage,35.0 watt,No match found
41wYMjYGJ3L.jpg,wattage,35.0 watt,No match found
713AwfXvfGL.jpg,item_weight,0.0 milligram,No match found
81Q3i9GcvZL.jpg,item_weight,25.0 microgram,No match found
71CWMnM7eCL.jpg,item_weight,500.0 gram,No match found
81I75yv+9eL.jpg,voltage,240.0 volt,No match found
71W07jC92qL.jpg,item_weight,4.6 gram,4.6 g
61ybpOhijrL.jpg,wattage,36.0 watt,No match found
710k9qKJYyL.jpg,wattage,"[20.0, 40.0] watt",No match found
A1hj1olf8SL.jpg,voltage,"[220.0, 240.0] volt",No match found
61Y5ghoY9AL.jpg,item_weight,29.0 gram,No match found
71aHigDSWtL.jpg,item_weight,986.0 gram,No match found
711qXjCp-5L.jpg,item_weight,3.5 gram,No match found
61i0rWxLF1L.jpg,item_weight,"[8.0, 15.0] kilogram",No match found
51ckl4RaK3L.jpg,item_weight,13.8 gram,No match found
81YtuzREVCL.jpg,item_weight,70.0 kilogram,No match found
61+yfSyNAdL.jpg,item_weight,70.0 kilogram,No match found
71fdZo1B2rL.jpg,item_weight,0.54 pound,No match found
71gFmudTntL.jpg,item_weight,500 gram,No match found
51I1tTgS1tL.jpg,item_weight,80.0 gram,No match found
611Qwai10eL.jpg,item_weight,9.0 gram,No match found
61cmmUbi8BL.jpg,item_weight,150.0 gram,150g
71Ckim00Y0L.jpg,item_volume,200.0 millilitre,200m
71Zqu9hPSfL.jpg,maximum_weight_recommendation,2.0 gram,No match found
61G6+HBAq5L.jpg,item_weight,33.0 gram,No match found
71qRIPGyKuL.jpg,item_weight,1.8 pound,No match found
81UrTs-rWSL.jpg,item_weight,6.0 gram,No match found
81IbCkBBmQL.jpg,item_weight,6.0 gram,No match found
81gxoYusPWL.jpg,item_weight,240.0 gram,No match found
81271EKtwuL.jpg,wattage,250.0 watt,No match found
71mUDyyidPL.jpg,item_weight,"[15.02, 15.88] gram",No match found
71dN07KCklL.jpg,item_weight,200.0 milligram,200m
61UGXIVCxlS.jpg,item_weight,200.0 milligram,200 m
71mArCteD9L.jpg,item_weight,400.0 gram,No match found
31qgso-5l6L.jpg,item_weight,19.0 gram,No match found
61WW-dVYckL.jpg,item_weight,5.0 gram,No match found
71yOaQ3Sx3L.jpg,item_weight,700.0 gram,No match found
71x+VqFP6AL.jpg,wattage,0.352 kilowatt hour,No match found
61lIcqZEQ0L.jpg,wattage,234.233 kilowatt hour,No match found
81+tdG6q26L.jpg,wattage,7.4 kilowatt,No match found
71gEBSVe+bL.jpg,item_weight,168.0 gram,No match found
91W4lpRpOvL.jpg,item_weight,5.92 ounce,No match found
81Cj8ecM7IL.jpg,item_weight,20 gram,411.24 GRAM
61r-kcPG28L.jpg,item_weight,186 gram,186 gram
71V66iX4icL.jpg,item_weight,500 gram,No match found
81pGgCrJpHL.jpg,item_weight,3000 milligram,000MG
61c2VvsjvsL.jpg,item_weight,5 gigabyte,No match found
51FTWKrU24L.jpg,item_weight,40 gram,No match found
71mSwkMuB3L.jpg,maximum_weight_recommendation,135 kilogram,135 KG
61sve5sPg8L.jpg,maximum_weight_recommendation,298 pound,No match found
71T9MATCrHL.jpg,wattage,60.0 watt,No match found
61QEceaEPhL.jpg,wattage,60.0 watt,No match found
715ZbqmED0L.jpg,wattage,5.0 watt,No match found
71dkSdWQ9jS.jpg,item_weight,2.0 kilogram,No match found
71ZR8oUjRdL.jpg,item_weight,14.0 gram,No match found
61TAwc8B5xL.jpg,item_weight,2000.0 gram,No match found
71ZIXnNexUL.jpg,item_weight,1.0 gram,No match found
617EVKlxH-L.jpg,wattage,50.0 watt,No match found
61FR9X56B2L.jpg,item_weight,4.0 pound,No match found
81VtK9O2BIL.jpg,item_weight,4.0 pound,No match found
61jB2ROUKnL.jpg,item_weight,234.0 gram,No match found
71CGSSoxDDL.jpg,voltage,36.0 volt,No match found
71xPo9MsfgL.jpg,item_weight,3000 gram,No match found
81zNirJpd0L.jpg,item_weight,1.8 ounce,No match found
71ZuZ0bVyUL.jpg,item_weight,1.8 ounce,No match found
81pkF+I8feL.jpg,item_weight,350 gram,No match found
91838QxheBL.jpg,item_weight,250 gram,No match found
81FKFn0SOeL.jpg,item_weight,100 gram,No match found
61+OA7NyyTL.jpg,item_weight,340 gram,No match found
61HqKshduRL.jpg,item_weight,18 gram,No match found
613WKQXR-lL.jpg,item_weight,1.6 gram,1.6g
519MmC+dZML.jpg,item_weight,19.8 gram,No match found
71gTznViQOL.jpg,item_weight,6.0 gram,No match found
81r7XgX8A-L.jpg,item_weight,"[30.0, 55.0] pound",No match found
71zPKflK2eL.jpg,item_weight,2700.0 gram,No match found
71jB4coyNoL.jpg,item_weight,2700.0 gram,No match found
61C3itwl8jL.jpg,item_weight,8.31 gram,8.31g
51bVPCdc5-L.jpg,item_weight,60.0 kilogram,No match found
51fotxQxv5L.jpg,item_weight,175.0 kilogram,No match found
71zlTB-4bGL.jpg,item_weight,3680.0 gram,No match found
61iArMQz76L.jpg,item_weight,3.3 gram,No match found
61Kd3HMo0DL.jpg,item_weight,0.4 kilogram,0.4KG
718of6wcSYL.jpg,item_weight,1100.0 gram,No match found
71nvpFSvFWL.jpg,item_weight,7.27 pound,7.27 l
91m3IkKSOsS.jpg,item_weight,1.5 pound,No match found
81VlxRwldOL.jpg,item_weight,680.0 gram,680 gram
71Addjbg8ZL.jpg,item_weight,5.4 gram,5.4g
81zSa+v8gCL.jpg,item_weight,15.0 gram,No match found
71TdlapTaaL.jpg,item_weight,30.0 gram,30 g
6131ZKhPcNL.jpg,item_weight,3505.0 gram,No match found
71Te8uVsJbL.jpg,item_weight,0.38 kilogram,No match found
81RTpoQFe8L.jpg,item_weight,200.0 gram,No match found
81S7zdo7TcL.jpg,item_weight,175.0 gram,No match found
71fRJIythFL.jpg,item_weight,200.0 gram,No match found
71ByuFYG1VL.jpg,item_weight,200.0 gram,No match found
71DYy8bRTTL.jpg,item_weight,200.0 gram,No match found
71PoZ-MrbML.jpg,item_weight,200.0 gram,No match found
71UmdePHDKL.jpg,item_weight,175.0 gram,No match found
71OFESBykJL.jpg,item_weight,175.0 gram,No match found
81y+Fa0NvKS.jpg,item_weight,27.0 pound,No match found
91tYvbpccLL.jpg,item_weight,100.0 gram,100 g
91RkPSrYxTL.jpg,item_weight,13.5 ounce,No match found
81GhS6+OaXL.jpg,item_weight,13.5 ounce,No match found
716w9xPkpbL.jpg,item_weight,70.0 gram,No match found
71KEKdqH8UL.jpg,item_weight,70.0 gram,No match found
61NjET8HXqL.jpg,item_weight,70.0 gram,No match found
713Dny4HtNL.jpg,voltage,48.0 volt,No match found
41xgsCwVcvL.jpg,item_weight,85.0 gram,No match found
71MSFX5CExL.jpg,item_weight,48.8 gram,No match found
A1TP-ldH7CL.jpg,item_weight,218.0 gram,No match found
512Bph1OuuL.jpg,item_weight,266 gram,No match found
512Bph1OuuL.jpg,height,46.5 millimetre,46.5 mm
81CeBuqC5KL.jpg,item_weight,960 gram,No match found
617coQcwHFL.jpg,item_weight,340 gram,No match found
81tVBRZwKgL.jpg,item_weight,1 gram,No match found
61qbeOSXk5L.jpg,item_weight,100 gram,100g
515TRHFSX5L.jpg,item_weight,20 kilogram,No match found
41SKPKjfxkL.jpg,item_weight,180 gram,No match found
91F8QRfLxdL.jpg,item_weight,2 gram,No match found
91fnTU2wf2L.jpg,item_weight,1.5 kilogram,No match found
61VSrpuzwcL.jpg,item_weight,100 gram,No match found
61i9CJVcb4L.jpg,item_weight,100 gram,No match found
71upkNOqUGL.jpg,item_weight,100 gram,No match found
31ZtLoCMAnL.jpg,item_weight,10 gram,No match found
51IoFuSP2JL.jpg,item_weight,10 gram,No match found
61mTIBT-2ML.jpg,item_weight,125.0 gram,No match found
81Gfx7p-CLL.jpg,item_weight,366.8 gram,No match found
81KgHD0MjfL.jpg,item_weight,1.5 gram,No match found
81vY014vLdL.jpg,item_weight,1.5 gram,No match found
71+YdYYkQGL.jpg,item_weight,1.8 gram,No match found
815xkoseFwL.jpg,item_weight,1.5 gram,No match found
81IdwiTY-JL.jpg,item_weight,1.5 gram,No match found
71qgJuuTRnL.jpg,item_weight,2.4 pound,2.4l
51D9Vd2WOuL.jpg,item_weight,55.0 gram,No match found
411BOKT7lsL.jpg,item_weight,55.0 gram,No match found
71Vd50ZeISL.jpg,item_weight,1.8 kilogram,No match found
71e6sLPEiqL.jpg,item_weight,294.0 gram,No match found
81a+NgbQf7L.jpg,item_weight,7.0 gram,No match found
61nWwqkLBRL.jpg,item_weight,0.95 pound,No match found
71PmPYmOudL.jpg,voltage,2.0 volt,No match found
71rNu99zqaL.jpg,voltage,2.0 volt,No match found
71NyirmPQaL.jpg,wattage,100.0 watt,No match found
51x2KsO54-L.jpg,item_weight,50.0 gram,No match found
71qBaKTyAJL.jpg,voltage,20.0 volt,No match found
71cSwFRsxoL.jpg,voltage,"[120.0, 127.0] volt",No match found
71EuIcvC-gL.jpg,voltage,"[120.0, 127.0] volt",No match found
81lyAj5AhhL.jpg,item_weight,50.0 gram,No match found
71bnEdpQbBL.jpg,item_weight,50.0 gram,No match found
71sz9PNGGaL.jpg,item_weight,50.0 gram,No match found
81gQv3cVIxL.jpg,item_weight,2.5 gram,2.5 g
91U-i1+czCL.jpg,item_weight,150 gram,No match found
713pl7SrzxL.jpg,item_weight,150 gram,No match found
71Y1UJ6Lf-L.jpg,item_weight,150 gram,No match found
61-QcjtfJUL.jpg,item_weight,150 gram,No match found
71fmBHybZRL.jpg,item_weight,120 gram,No match found
71gRjaty+5L.jpg,item_weight,120 gram,No match found
71EvdN4uO8L.jpg,item_weight,250 gram,No match found
713OCvlCtfL.jpg,item_weight,11.0 pound,No match found
61qLMRZ5MsL.jpg,item_weight,28.095238095238095 ounce,No match found
71ul9hGmntL.jpg,item_weight,11.0 kilogram,No match found
71sKJFQyGSL.jpg,item_weight,8.96 kilogram,96kg
71joTTOy8YL.jpg,voltage,"[100.0, 240.0] volt",No match found
613vJuRJn3L.jpg,item_weight,24.0 ounce,No match found
415tEaJr8xL.jpg,item_weight,12.0 ounce,No match found
71NDncEcX+L.jpg,item_weight,12.0 ounce,No match found
61EQH+caxhL.jpg,item_weight,12.0 ounce,No match found
61z+AMVdt5L.jpg,item_weight,12.0 ounce,No match found
51LNDLJQ7nL.jpg,item_volume,1.0 ounce,No match found
61MfyE+nTQL.jpg,item_weight,390.0 gram,No match found
